weak hands flushed metals miners fear selling guess buying Qmark mr greed	$BAA	0.3	weak hands flushed metals miners fear selling guess buying Qmark mr greed
buffett's NNf shows new stakes cvs visa general dynamics	$V	0.468	NNf shows new stakes
$$ stay long next NN NN years	$AMZN	0.951	stay long
volatility squeeze hope gets resolved upside	$AAPL	0.042	hope gets resolved upside
rt @peterlbrandt new post breakaway gap u stock indexes shorts trapped due cme rule	$NQ_F	0.226	shorts trapped
what's great move still hold since back day yesterday marry christmas	$SCTY	0.461	what's great move still hold since back day yesterday marry christmas
multi top chart finally leads fall price stability questioned stock coming weeks tell	$MCD	-0.474	multi top chart finally leads fall price stability questioned stock coming weeks tell
heavy volume alert NN NN split defensive cyclical sectors edge offered	$XLE	0.025	edge offered
grid shows capped long term range NN NN NN NN;any rally beyond today's levels range leads meltdown	$DIA	-0.172	capped range leads meltdown
sellers saw yesterday action NNam cst pre market open	$AAPL	-0.45	sellers saw yesterday
high ah vol due small cap russell indexes annual reconstitution per	$RAD	0.172	
ross stores upgraded outperform rbc capital markets	$ROST	0.565	ross stores upgraded outperform rbc capital markets
@karleggerss upgraded Qmark	$ATHN	0.439	upgraded
may take days wks months watch happened ipo mrkt needs washout hunt well need NN wait stalk	$BABA	-0.055	mrkt needs washout
NN longs RR/NN close NN NN NN NN NN NN NN NN NN NN NN NN NN NN i'm NN RR Qmark	$SIRI	0.511	longs
blame clubs terrible golfer downgraded neutral wedbush pt lowered NN NN	$ELY	-0.434	downgraded neutral wedbush pt lowered
@stevezNN chartist news & mm talk orchestrated bs long tech early jan straight calls	$TZA	0.384	long tech calls
@traderberlin i'm saavy drops DD i'm push investment another time	$SQNS	0.331	drops DD
china always aapl ace sleave seems like helping downtrend	$AAPL	-0.372	seems like helping downtrend
rt impo fda wont allow mor NN new subscrip diet drugs next NN yrs NNst lorc NNnd qnex good luck long c u @ $ NN	$OREX	0.185	long
us adds NNk jobs november since NN unemployment rate remains NN RR gold futures DD DD	$NUGT	0.243	us adds NNk jobs november unemployment rate remains gold futures
@zolio soars pre market business split announcement; rumors looking shed stake buyer lol	$VMW	0.254	soars pre market
double bottom handle buy point NN NN	$WMT	0.654	double bottom handle buy point
torture	$ISIS	-0.303	torture
quality stocks high cash returns	$ELN	0.274	quality stocks high cash returns
running	$GOOG	0.286	running
explains going put watson work destroy ton jobs make ton money	$IBM	0.382	make ton money
#apple breaks major support levels watch	$QQQ	-0.455	breaks major support
DDs	$AMRS	0.0	DDs
gap september comparable store sales RR	$GPS	-0.441	comparable store sales RR
making new highs year normally produce great stocks trade DD may bad swing	$UTY	0.53	making new highs year
unusual opening buyer NN wwav janNN NN NN calls DD ask ise NN NN NN iv NN RR NN NN NNx usual	$WWAV	0.412	opening buyer calls
like optimism moving nce agenda may simple claim active moiety	$GSK	0.12	moving
walter investment management corp receives sell compass point	$WAC	-0.45	receives sell compass point
gold miners bullish percent index weekly RR/NN	$JNUG	0.0	
end day scan stochastic overbought	$AHT	-0.385	stochastic overbought
anyone long flush please accept condolences congrats short either way	$TLB	-0.606	anyone long flush please accept condolences congrats short
thinking last entry good needs push	$SPY	0.207	thinking last entry good needs push
one watch much would watch RR ema's acted support position	$CSGS	-0.118	position
patiently waiting price enter buy/support zone strong support notes chart	$AAPL	0.358	waiting price enter buy/support zone strong support
NN NN could get going Qmark	$NVTL	0.26	NN NN could get going Qmark
NN NN gotta hold	$SPY	0.345	gotta hold
points two facebook games accuses copyright infringement	$EA	0.048	points two facebook games
end day scan stochastic overbought	$HDGE	-0.385	stochastic overbought
rt @montisumo day biotechs good load confident agreed downness	$XBI	0.281	good load confident
worst performers today RR RR RR NN RR / best stock RR	$RIG	-0.72	worst performers today RR
@chessnwine NNinute chart small caps threatening descending triangle breakdown DD	$IWM	-0.382	small caps threatening descending triangle breakdown
hang bull hat yet next week pop higher qeNN hope back fed's NN day meeting	$SPY	0.412	hang bull hat yet next week pop higher
u / volume ratio NN NN & management ownership holds RR total outstanding stock major skin game positive	$OPK	0.471	major skin game positive
NN RR increased bearish conversations past NN hour	$TVIX	-0.589	NN RR increased bearish conversations
sold today NN NN NN NN RR loss well attentive one bad moving	$FOLD	-0.581	sold today
lee ready exit bankruptcy strong volume today	$LEE	0.298	ready exit bankruptcy
upgrade today ms overweight excellent company leadership	$ETN	0.813	upgrade today ms overweight excellent company leadership
rt @dostoevsky call/put buyers crushed looks way happy	$RIMM	-0.126	call/put buyers crushed
buy stop NN retakes NN day	$XOM	0.295	buy stop NN
nice bounce	$BBRY	0.296	nice bounce
starting creep sits near hod	$VXX	0.28	starting creep
okay i'm looking add gold miner possibly lower pe tech name close/ tmrw watching	$NEM	0.425	looking add gold miner possibly lower pe tech name close
looks like bo coming	$ABT	0.36	looks like bo coming
rt @emrul pre order #s NNst weekend NN imo #timestamp//NN sold pre order last year NN year would amazing	$AAPL	0.151	NN year would amazing
moved upper bollinger band	$SGMS	0.498	moved upper bollinger band
china winners	$QUNR	0.452	china winners
looks like ascending channel finfiz	$CYTX	0.363	looks like ascending channel
sold NN NN flat	$BIDU	-0.695	sold NN NN flat
oh man hospital reits slaughtered even plus RR div yield	$TLT	-0.399	hospital reits slaughtered
want cry	$KNDI	-0.595	want cry
NN top japan etfs surge higher NNh	$DFJ	0.456	NN top japan etfs surge higher NNh
new bullish conversation activity quiet past NN hours	$BKEP	0.461	new bullish conversation activity
dont listen news look twits… follow trend follow money flow	$UNG	0.165	follow trend follow money flow
intend nay sayer cuz love stock/co may see NN NN	$PLUG	-0.125	love stock/co
held well big gains Emark maybe we're finally move Emark Emark still undervalued major upside	$NUAN	0.695	held well big gains Emark still undervalued major upside
u consumers keep cautious stance #premarket	$COST	-0.258	consumers keep cautious stance
@ophirgottlieb every reason bullish stock drop \	$INTC	0.520	every reason bullish
need anoth DD time high new high	$PANW	0.478	need anoth DD time high
long setup one name many coal sector displaying pattern	$JRCC	0.430	long setup
recall	$TSLA	-0.227	recall
marriott wins new starwood deal raising cash portion bid worth DD/sh versus anbang's DD/sh	$MAR	0.557	marriott wins new starwood deal raising cash portion bid
commented time embrace dividend growth	$ABBV	0.284	time embrace dividend growth
NNstar analyst robert derrington wunderlich reiterated buy robert RR success rate	$BJRI	0.455	NNstar analyst robert derrington wunderlich reiterated buy
unusual call activity	$GWPH	0.421	unusual call activity
china's tourist bonanza going anywhere	$QUNR	0.303	china's tourist bonanza going anywhere
itt educational services shares RR hours company says submitted NN financial statements doe	$ESI	0.446	RR
looks like sime jey features model NN like auto pilot super fast charge cist xtra also top safety rating guaranteed	$TSLA	-0.107	guaranteed
potential continuation uptrend NN' NN' NN' charts	$HYG	0.437	potential continuation uptrend
longed NN @ NN NN	$AMZN	0.650	longed
weakest todays dt watchlist	$TSLA	-0.383	weakest todays dt watchlist
alcoa kicks march quarter earnings see reasons cautious	$FB	-0.093	see reasons cautious
breaking	$DARA	0.427	breaking
commented apple need innovation sell rating	$AMZN	0.000	
add short NN NN	$SPY	-0.550	add short
nice	$DVAX	0.109	nice
verified DD loss trades	$ENDP	-0.146	verified DD loss trades
loving volume average higher yesterday already	$VMW	0.220	loving volume
seems respecting channel long vs NN stop seems good NN NN r/r NNdown/NNup	$COST	0.321	eems respecting channel
sector stocks leading today	$CPGX	0.454	sector stocks leading today
dji overbought	$INTC	-0.296	overbought
kodak could pick christmas write taxes	$UNXL	0.356	kodak could pick christmas write taxes
@realfanboyNN lol wait media hate they'll whip back	$AAPL	-0.201	they'll whip back
NN NN kirby	$VPRT	0.516	NN NN
got sell signal RR/NN still force target NN NN	$AMRN	-0.431	got sell signal RR/NN still force target NN NN
suggest read report future bright	$PLUG	0.518	future bright
NN bulls careful smack monitor	$BBRY	-0.305	bulls careful
NN added NN p/b	$KGC	0.431	NN added NN p/b
NN beaten internet companies may ripe #takeover target #twitter #linkedin #yahoo Emark #groupon	$TWTR	0.343	may ripe #takeover targe
top NN stock picks tuesday RR/NN NN NN NN NN NN #stockmarket #finance #cnbc #cnn #foxnews	$OGS	0.414	top NN stock picks
tomorrow morning likely open north NN	$AAPL	0.482	tomorrow morning likely open north
unusual call activity	$HYG	0.332	unusual call activity
boosts oil production record talks cap output via @business	$USO	-0.241	iraq boosts oil production record
rival companies watco eyeing w take interest	$RA	0.396	take interest
shares rattled saying subsys hit opioid scrutiny; visium wsj headlines probe helped; visium #NN holder	$INSY	-0.389	shares rattled
buy csx ride railroads via @thestreet	$CSX	0.395	buy csx ride railroads
trade du jour seems 'sheople'	$FB	-0.418	
congrats analysts w blair downgrade er	$BBBY	-0.373	downgrade er
downgrade good opportunity buy sell buy taxable event Emark	$DB	0.096	good opportunity buy
watching higher lower maybe fade metals gap	$INSY	-0.357	lower
nice day rally Emark	$JPM	0.529	nice day rally Emark
popping hod	$FB	0.446	popping hod
#stocks large players selling	$CROX	-0.507	large players selling
finally broke free big brother's shadow Qmark	$SCTY	0.363	finally broke free big brother's shadow Qmark
stock split could use cash buy back shares instead dividend	$AAPL	0.415	buy back shares
insider trading clair st unloaded NN NN shares northern trust corporation nasdaq ntrs	$NTRS	-0.328	insider trading clair st unloaded NN NN shares
espn files lawsuit verizon	$VZ	-0.346	files lawsuit verizon
watch trade DD print daily reversal candle got potential changed	$SUNE	-0.179	changed
starbucks also doubled number stores france NN NN still NN stores portugal though	$SBUX	0.385	doubled number
investors broke news company confirmed positive top notch investor dd trusted	$KNDI	0.519	positive top notch investor dd trusted
best stocks NN | via @reformedbroker	$MSFT	0.463	best stocks NN
wearables apple's category win samsung flopped watch f'n copy apple Emark	$AAPL	0.500	apple's category win
important pragmatic analysis high prices could offer head winds bullish story intact evenif market rolls	$IMRS	0.400	bullish story intact evenif market rolls
updated #coreNN portfolio &	$NFLX	0.452	updated #coreNN portfolio
telling u guys stock b/c european approval news news nothing left keep anymor	$VNDA	-0.622	news nothing left keep anymor
highest call put ratio	$DISCA	0.348	highest call put ratio
branch medicine producing top rated stocks days Qmark found one	$PDCO	0.428	top rated
watchlist top	$WM	0.342	watchlist top stocks
could testing DD days	$AAPL	0.136	could testing DD days
NN RR NN RR NN RR NN RR NN RR NN RR NN RR NN RR NN RR NN RR NN RR	$BHP	0.198	NN RR
time stomp dreams	$DIA	-0.258	time stomp dreams
@immigrationca b u l l h b u l e r tyahoo finance Emark eecz ecosciences inc sold	$DUST	-0.573	sold
arrg go round #NN	$EDU	-0.383	arrg go round #NN
short term fund/redemption liquidations channel cleared soon solid footing DD new floor come july Emark	$AAPL	-0.175	short term fund/redemption liquidations
china overtake us largest online gaming market says report	$SNE	0.226	largest online gaming market
would like see upside break channel week	$GOOG	0.404	would like see upside break channel week
stockmasters european debt keeps stocks	$EUR	-0.374	european debt keeps stocks
pre mkt looks like gap filled lookin NN short opt	$MFLX	-0.412	lookin NN short opt
long ahead #fNNdeveloperconference	$FB	0.521	long
moves trNN long watchlist	$KBE	0.459	moves trNN long watchlist
google ibm arm amd begin assault intel's server franchise	$GOOG	0.336	google ibm arm amd begin assault intel's server franchise
@vonage @NNxNN @ringcentral plunged Emark #stocks weak outlook via @themotleyfool	$NFLX	-0.049	weak outlook
bullish stocks twitter dip	$VZ	0.408	bullish stocks twitter dip
red	$TSLA	-0.370	red
accumulated day coming potentail resistance	$MAR	0.233	accumulated day
walgreens boots alliance pbrNN uses warrants buy DDb & NN RR amerisourcebergen pbrNN shares	$ABC	0.301	ses warrants buy DDb & NN RR amerisourcebergen pbrNN shares
boosts oil production record talks cap output via @business	$AAPL	-0.241	iraq boosts oil production record
NN⃣NN⃣biggest market losers	$MNK	-0.438	biggest market losers
technical alerts stochastic sell signal NN dma support NN dma support	$IFF	-0.471	stochastic sell signal
well go least know sector white hot next week huge buy names nice work	$STLD	0.608	huge buy names
max pain NN NN maturity RR/NN previous close NN NN	$GILD	0.000	max pain NN NN
NN RR trading @ DD	$OIL	0.306	NN RR
@spNN said possible Qmark everyone buying calls eod friday ; question rest monthly opex cash	$AAPL	0.487	everyone buying calls eod friday
u consumers keep cautious stance #premarket	$WMT	-0.258	consumers keep cautious stance
still needs fill NN NN decent supt expect upside NN	$SLV	0.302	decent supt expect upside
swing short DD w/pt DD NN maybe NN let know	$AMZN	-0.547	swing short
short setups looking nice really nice |	$FLT	-0.464	short setups looking nice really nice
check owners must exciting eh Qmark	$BBRY	0.197	must exciting
us dollar asset class find day week month year	$UUP	-0.381	day week month year
interesting positive stories coming past days max pain monthly opex NN	$AAPL	0.231	interesting positive stories coming past day
@vonage @NNxNN @ringcentral plunged Emark #stocks weak outlook via @themotleyfool	$VG	-0.593	plunged
equity indexes working positive engulfing march small caps / semis fakeout b/out	$IWC	0.308	equity indexes working positive engulfing march
@contangoz confused long short Qmark hope short NN dollar stock	$BEAT	0.274	hope short
u consumers keep cautious stance #premarket	$HD	-0.258	consumers keep cautious stance
daily chart upcoming first support days weeks Emark	$TNA	0.274	upcoming first support days weeks Emark
multi year stock breakouts	$WMT	0.612	multi year stock breakouts
NN NN NN RR up*timing everything time canna security america#weed #cannabiz #pots	$FB	0.000	timing everything time canna security america
@hopeturock yes expectations deal somewhat priced could see nice pop bids come higher expected	$YHOO	0.234	could see nice pop bids come higher expected
pushing highs	$AMCN	0.543	pushing highs
turns back early trading	$FB	-0.393	turns back early trading
resuming advance new historical highs	$HITK	0.816	resuming advance new historical highs
descending triangle liking upside break	$PPG	0.201	liking upside break
pretty longer look spy | via @zortrades	$SPX	-0.242	pretty longer look
flat week short premium expire full gain however expire loss remaining RR	$SPY	0.145	flat week
nhtsa gives tsla highest safety score ever day world ends nhtsa says wrong long	$TSLA	0.404	long
isolationism Qmark another sell rating sell ratings spy qqq iwm several companies	$FXE	-0.389	another sell rating
@tim_cook #aapl invest buy & speed electric car development exponential way aapl could jump RR partnering tsla	$TSLA	0.467	aapl could jump RR partnering tsla
china february retail sales e commerce remains resilient	$NKE	0.383	china february retail sales e commerce remains resilient
top NN stock picks tuesday RR/NN NN NN NN NN NN #stockmarket #finance #cnbc #cnn #foxnews	$ROST	0.414	top NN stock picks
@pierrules long Emark Emark	$SIRI	0.759	long Emark Emark
today's momentum movers #stocks	$CDTI	0.282	today's momentum movers
good morning Emark here's trending among #investors morning	$VRX	0.216	trending
stocks higher afternoon trade; intel nears buy point	$WFC	0.314	stocks higher afternoon trade
time go long Qmark "create bunch primitives get way take nice skim top "	$AMZN	0.400	time go long Qmark
@emuziczone @myoffices stockwhisperer first quarter amazing	$AIG	0.322	first quarter amazing
need anoth DD time high new high	$FTNT	0.455	new high
next resistance around NN think	$AAPL	0.218	next resistance around
bulls defend NNdma DD next sessions #stocks #daytrading #investing #tradeideas	$TSLA	0.348	bulls defend
broken downtrend NNdma proving stiff resistance short term	$AAPL	0.222	broken downtrend
morning movers starbucks slips downgrade; arcelormittal gains @barronsonline	$SBUX	-0.392	slips downgrade
long autocharts @	$BITA	0.488	long
pie sky Qmark	$CRM	0.365	pie sky
added long friday close	$SPY	0.513	added long friday close
ten year yield weekly NN year yield still bearish hence NN year bond fund bullish	$TLT	0.417	bullish
@vixmoney back saddle around NN stop NN NN	$UVXY	0.283	back saddle
@ukarlewitz one go long money rotating large cap tech	$QQQ	0.383	one go long money rotating large cap tech
google seeing competition gigabit internet via @sharethis	$GOOGL	-0.197	seeing competition
alcoa kicks march quarter earnings see reasons cautious	$C	-0.093	see reasons cautious
NN top japan etfs surge higher NNh	$QJPN	0.456	NN top japan etfs surge higher NNh
unusual call activity	$WSM	0.421	unusual call activity
ron johnson tried failed inject bit apple culture jc penney via tuaw	$AAPL	0.061	ron johnson tried failed inject bit apple culture jc penney
costco premier retail dividend play	$COST	0.463	premier retail dividend play
blackberry messenger second facebook user loyalty says new study ca	$BB.CA	0.243	blackberry messenger second facebook user loyalty
ive got NNk shares NN NN sale Emark	$ARNA	-0.343	sale Emark
nice fade bell missed one	$ADBE	-0.285	nice fade bell
end day scan stochastic overbought	$ASMB	-0.385	stochastic overbought
whole foods may feel price competition way go price wise compete kroger	$WFM	-0.224	may feel price competition
RR curated reasons	$AAPL	0.269	RR
NN breakouts stop DD NNday gap gap one sub DD stock modest selection attempted swing low	$CHMT	0.627	breakouts
recall NN NN model x suvs seat belt fix	$TSLA	-0.235	recall
end day scan stochastic overbought	$ALR	-0.385	stochastic overbought
wanted buying opportunity well comes front page #cnbc	$BAC	0.445	buying opportunity
@thegoldrush colin loved DD today trades DD like end	$TSLA	0.338	like end
google soon start selling chromebooks walmart staples retailers coming soon	$SPLS	0.199	google soon start selling chromebooks walmart staples
rt @japanesegunto lauching NNs alien space lol jan NN analysts martian orders way high theyll never hit Emark	$AAPL	-0.322	analysts martian orders way high theyll never hit Emark
pie sky Qmark	$CHKP	0.365	pie sky
inside week buy triggers	$DNKN	0.485	inside week buy triggers
NN industrial goods stocks insiders bullish	$FAST	0.433	stocks insiders bullish
like optimism moving nce agenda may simple claim active moiety	$VVUS	0.282	moving
coke dividend RR google dividend RR passive income coke takes	$GOOG	-0.066	google dividend RR
quality stocks high cash returns	$STX	0.274	quality stocks high cash returns
wall street tours tesla factory—and loves sees bloomberg business	$TSLA	0.385	loves sees
still wants higher think	$SPY	0.448	still wants higher think
crazy market	$PCLN	0.000	crazy market
inside week buy triggers	$LOCO	0.485	inside week buy triggers
@upsidetrader "@howardlindzon good comeback yellen biotechs	$IBB	0.381	good comeback
watch trade DD print daily reversal candle got potential changed	$SH	0.321	got potential
heading NNdma certain doom hold	$SBUX	-0.437	eading NNdma certain doom
stopped NN NN NN NN loss	$TSLA	-0.173	stopped
potential continuation uptrend NN' NN' NN' charts	$HAL	0.438	potential continuation uptrend
weird day	$AMBA	-0.649	
many names talking apple cheap must buy DD stock price soon hmmmmm	$AAPL	0.622	must buy
comes back three earning yesterday shorted RR short float long nice profit	$ADBE	-0.485	shorted RR short float
gusta	$AAPL	0.324	gusta
news good Emark	$TSLA	-0.257	news good
delivering goods let's see spill chinese internet names started wake last week	$BITA	0.420	delivering goods let's see spill chinese internet names
companies shld worried icloud	$NFLX	-0.329	companies shld worried icloud
published estimate estimize NN NN eps NN NN revs compared wall street's consensus	$GOOG	0.405	
gone green day	$FB	0.476	gone green day
trades gtim NN NN redf NN NN NN NN NN total NN	$INCY	0.438	NN
boosts oil production record talks cap output via @business	$UWTI	-0.241	iraq boosts oil production record
aapl gundlach slams ipad mini sees downside DD	$AAPL	-0.325	sees downside DD
citrix systems inc position increased mizuho… @sharestocknews	$CTXS	0.529	citrix systems inc position increased mizuho
nice buyable intraday dip right	$FB	0.492	nice buyable intraday dip right
rt @dermus waterfall ahead Qmark	$GMCR	-0.319	waterfall ahead Qmark
unusual call activity	$VXX	0.332	unusual call activity
nice day rally Emark	$DIS	0.529	nice day rally Emark
buffett's NNf shows new stakes cvs visa general dynamics	$GD	0.468	NNf shows new stakes
#amex movers nhs #restaurants NN NN RR nh w #bigboy div triangle #petroleum NN NN RR NN expanding caliber	$FRS	0.376	#restaurants NN NN RR
cuts outlook RR could see fall sympathy	$CSCO	-0.253	cuts outlook
biggest gainers today large caps NN NN NN NN NN NN NN NN NN RR	$STX	0.440	biggest gainers today large caps
alert new macd signal created buy NN NN time NN NN strength NN powered	$CTXS	0.490	new macd signal created
@pieman much would like capture back market share cleary surpassed bb long time aka android	$AAPL	-0.373	cleary surpassed bb
broke descending channel hold Qmark	$AAPL	-0.070	broke descending channel
go victories alphabet looks give deepmind complex challenges	$GOOG	0.363	complex challenges
markets back black NN #oil #optionstrategies	$SPY	0.271	markets back black NN
NN⃣NN⃣biggest market losers	$SID	-0.438	biggest market losers
deutsche bank downgraded starbucks co	$SBUX	-0.611	deutsche bank downgraded starbucks co
RR online grocery market RR ahold RR kroger/stop & shop @freshdirect RR @sbanjo	$AMS	0.208	ahold RR
anyNN somehow spinning er stellar something negative someNN got caught short rise NNorrow	$KORS	0.113	rise NNorrow
okay i'm looking add gold miner possibly lower pe tech name close/ tmrw watching	$KGC	0.425	looking add gold miner possibly lower pe tech name close
#yahoo finally takes "harvest strategy" advice shares climb via @moneymorning	$YHOO	0.445	shares climb
rt @harmongreg NN NN looks good	$EZPW	0.384	looks good
pivot area intraday chart break could send NNday sma NN NN	$AAPL	0.128	pivot area intraday chart
@cgrantwsj think bubble might go time long ppl love cars might keep getting funding	$TSLA	0.424	think bubble might go time
daily mail parent talks private equity yahoo bid #yahoo via @reuters	$YHOO	0.198	private equity yahoo bid
#ftseNN ends gains anglo american jumps	$AAL	0.353	anglo american jumps RR
raises revenue forecast	$BRCM	0.367	raises revenue forecast
market lot faith ecb	$SPY	0.414	market lot faith ecb
china overtake us largest online gaming market says report	$MSFT	0.226	largest online gaming market
cuts outlook RR could see fall sympathy	$JNPR	-0.421	cuts outlook
little pullback fine erases todays gains cannot believe manipulation capable	$QCOR	-0.169	little pullback
possible target around NN NN neckline smaNN fork congestion	$SSO	0.162	possible target
short sighted sellers sorry soon	$HPJ	0.343	short sighted sellers sorry soon
hot	$LPTH	0.354	hot
good news @biomarin #bmrn likely strongly benefit #genetherapy #hemophiliaa	$BMRN	0.357	likely strongly benefit #genetherapy
rt @montisumo day biotechs good load confident agreed downness	$HGSI	0.281	good load confident
congrats whoever bought NN sold NN i'm sorry	$PVA	0.417	congrats whoever bought
NN times advertisers Qmark @jack @support suspends advertisers explanation #custserv	$FB	0.643	NN times advertisers
@vonage @NNxNN @ringcentral plunged Emark #stocks weak outlook via @themotleyfool	$YHOO	-0.209	weak outlook
tensions grow china japan islands @mktplaceradio	$EWJ	-0.059	tensions grow china japan
okay i'm looking add gold miner possibly lower pe tech name close/ tmrw watching	$CSCO	0.425	looking add gold miner possibly lower pe tech name close
double response rate investment validates company	$PBMD	0.376	investment validates company
RR decline original posts	$FB	-0.285	
quality stocks high cash returns	$DTV	0.274	quality stocks high cash returns
@openoutcrier @omillionaires @canuckNNusa gets clean bill health audit india	$EROS	0.596	gets clean bill health audit
DDb cash #gilead shopping spree may continue Emark hep c drugs #harvoni & #sovaldi made DDb NN Emark	$GILD	0.361	shopping spree may continue Emark
high alert Emark RR strong buy #teambillionaire #pennystocks	$NEIK	0.868	strong buy
reports qNN eps DD versus estimated DD beating DD eps RR quarter last year	$TXRH	0.365	eps RR quarter last year
unusual call activity	$BAC	0.332	unusual call activity
NNstar analyst scott henry roth capital reiterated buy scott NN RR avg rtrn	$CO	0.443	NNstar analyst scott henry roth capital reiterated buy
i'm going tomorrow evening DD limit order	$WYNN	0.394	i'm going tomorrow evening
@barronsonline sees #apple DD/share year RR today growing services business	$AAPL	0.408	sees #apple DD/share year RR today
tomorrow might rare buy day	$TSLA	0.379	tomorrow might rare buy day
play tmrw NN RR NN NN NN NN NN NNcc NN NN RR NN NN NNcc watch housing sector NN NN RR NN NN	$BMO	0.244	play tmrw
NN calls NN	$SPY	0.490	NN calls NN
unusual call activity	$EEM	0.332	unusual call activity
said yesterday apr NN calls getting hot today getting paid	$MSFT	0.289	calls getting hot today getting paid
NNnd time test NN NN b/o zone still breaking moved stop NN NN	$PAY	0.093	still breaking
NN RR NN RR NN RR NN RR NN RR NN RR NN RR NN RR NN RR NN RR NN RR	$FXI	0.248	NN RR
undaunted string failures facebook trying get payments	$FB	0.078	facebook trying get payments
excited plays	$CSOD	0.322	excited plays
rt expstocktrader homework co founder new stock get ground floor	$FIO	0.587	get ground floor
NN support	$BIB	0.199	NN support
new high NN	$NXPI	0.560	new high NN
rt @acinvestorblog still track DD	$AAPL	0.166	still track DD
unusual call activity	$RF	0.421	unusual call activity
daily mail may yahoo Emark Emark 😮 🤔 via @technology	$YHOO	0.352	daily mail may yahoo Emark Emark
three top stocks NN ready lead NN details	$NFLX	0.414	top stocks NN ready lead NN
competing bids emerge permit board explore value enhancing alternatives objective maximizing	$APP	0.302	competing bids emerge permit board explore value enhancing alternatives objective maximizing
" resurgence stock price today might mean company may emerge stronger ever "	$GTAT	0.364	resurgence stock price today might mean company may emerge stronger ever
supermarket stocks rally tesco plans axe non core uk assets #stocks #ukstocks	$SBRY	0.346	supermarket stocks rally tesco plans axe non core uk assets
bear raid	$PLUG	-0.480	bear raid
NN RR #trading weak vs & here#stocks #stockaction #fang	$SPY	0.109	#trading weak vs &
short cover high NNs goes planned lol	$MSFT	-0.632	short
lg expects strong results premium strategy	$AAPL	0.452	expects strong results
trades gtim NN NN redf NN NN NN NN NN total NN	$CALX	0.355	NN
bought feb 'NN RR one obvious opportunities year	$TSLA	0.359	one obvious opportunities year
watch bancos they're holding relatively well compared broad market large c buying backburner	$BAC	0.394	holding relatively well compared broad market
similar pattern like beginning may u sell Qmark go much higher drop	$VIPS	0.479	go much higher drop
dumped maybe buy back another time	$PYPL	-0.506	dumped
@bobinaccounting @billytheNNrd @qr_winner fine imho worries real deal holding	$SPPI	0.257	real deal holding
#stocks large players selling	$INO	-0.507	large players selling
yahoo extends bidding deadline interest grows #trading #investing #stockmarket #dax	$EURUSD	0.317	yahoo extends bidding deadline interest grows
watching china ppi cpi reporting tonight commods super sensitive china still could offer support revisit jump long bus Qmark	$FCX	0.190	could offer support revisit jump long bus Qmark
#fusioniq new positive timing signal today please retweet #signals	$SBUX	0.341	new positive timing signal
@dojiknows th sp potential qnx besNN bbm cross platform bring good news time	$BBRY	0.284	bring good news time
shareholders welcome marriott starwood deal	$HOT	0.322	shareholders welcome marriott starwood deal
i'm sure short holding breath hoping miracle lol	$AAPL	0.411	short holding breath hoping miracle
back tight	$GS	0.255	back
march led light bulb prices rise japan fall markets	$VECO	0.054	led light bulb prices rise japan
RR upside left next NN mnths based nov NN RR based july NN history rhymes	$LNKD	0.629	RR upside left next NN mnths
crude oil bears take clear near term advantage	$SPY	-0.501	bears take clear near term advantage
unusual call activity	$GS	0.332	unusual call activity
bullish stocks twitter dip	$SCTY	0.408	bullish stocks twitter dip
u airlines battle cuba routes	$LUV	0.092	airlines battle cuba routes
study charts pullback_time	$TSLA	-0.300	pullback_time
another RR NN weekly puts lol i'm going back sleep	$BBRY	-0.439	another RR NN weekly puts
casinos red bell NN RR NN RR NN RR unusual comibinations what's running what's red bell	$WYNN	-0.424	red bell
taking shine words	$GOOG	-0.136	taking shine
DD rally mode	$AAPL	0.500	rally mode
short setups looking nice really nice |	$IVZ	-0.464	short setups looking nice really nice
that's folks chen killed #blackberry bet high end android mid killed former; killing latter	$AAPL	0.599	killed former; killing latter
worst performers today RR RR RR NN RR / best stock RR	$WTS	0.857	best stock RR
@trendrida insider selling probably reason	$TIBX	-0.305	insider selling probably reason
looking stock make new NN high tomorrow	$HMC	0.432	looking stock make new NN high
breakout watch tues	$IPG	0.352	breakout watch
insiders selling facebook ford motor	$F	-0.566	insiders selling
qNN disappoints #software licenses real problem Qmark #cloud growth trails	$GOOG	0.181	trails
af bashing cytr twitter	$CYTR	-0.183	af bashing
bod right reject offer company low economy type mismanagement anything	$WGO&	0.076	right reject offer
bot puts	$UNG	-0.875	bot puts
right top thre cloud position #stockcharts	$AAPL	-0.155	right top thre cloud
buying calls / puts tomorrow	$TZA	0.841	buying calls
indexes & industry groups track closed friday rs line new highs	$NDX	0.371	closed friday rs line new highs
pie sky Qmark	$ATVI	0.365	pie sky
adding puts mentioned earlier easier play right short term	$AAPL	-0.054	adding puts
like one lot	$OPK	0.538	like one lot
unusual call activity	$HTZ	0.421	unusual call activity
actually lost NNc per share u incl vz debt NN NN cash	$BBRY	-0.238	actually lost NNc per share
updated #coreNN portfolio &	$ULTA	0.452	updated #coreNN portfolio
dips bought real quick higher lows fo sho	$AAPL	0.249	dips bought real quick
highest call put ratio	$CFG	0.348	highest call put ratio
downside breakout looks coming soon	$ACOM	-0.536	downside breakout looks coming soon
equities recently tagged #undervalued closingbell community	$AMZN	0.353	equities recently tagged #undervalued
hell yeah ill take fill day long baby	$ACRX	0.499	hell yeah ill take fill day long baby
